trt,site,yr,month,day,date,DOY,line,replicate (2m apart),measurement (cm),g_per_m2
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,4,13,8,246.3626844
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,4,14,5,185.752917
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,4,15,5,185.752917
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,4,16,20,488.8017538
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,4,17,3,145.3464055
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,4,18,4,165.5496613
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,4,19,7,226.1594286
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,4,20,7,226.1594286
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,4,21,3,145.3464055
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,4,22,5,185.752917
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,4,23,6,205.9561728
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,4,24,3,145.3464055
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,4,25,9,266.5659402
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,4,26,5,185.752917
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,4,27,14,367.5822191
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,4,28,5,185.752917
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,4,29,3,145.3464055
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,4,30,4,165.5496613
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,1,5,185.752917
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,2,7,226.1594286
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,3,8,246.3626844
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,4,10,286.769196
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,5,7,226.1594286
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,6,7,226.1594286
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,7,8,246.3626844
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,8,7,226.1594286
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,9,5,185.752917
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,10,9,266.5659402
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,11,4,165.5496613
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,12,4,165.5496613
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,13,4,165.5496613
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,14,3,145.3464055
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,15,5,185.752917
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,16,5,185.752917
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,17,4,165.5496613
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,18,5,185.752917
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,19,4,165.5496613
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,20,5,185.752917
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,21,5,185.752917
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,22,4,165.5496613
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,23,4,165.5496613
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,24,4,165.5496613
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,25,5,185.752917
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,26,4,165.5496613
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,27,5,185.752917
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,28,13,347.3789633
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,29,7,226.1594286
ungrazed,ungrazed_3,2022,9,2,9/2/2022,245,9,30,15,387.7854749
cattle,cattle_1,2022,9,3,9/3/2022,246,4,1,3,145.3464055
cattle,cattle_1,2022,9,3,9/3/2022,246,4,2,2,125.1431497
cattle,cattle_1,2022,9,3,9/3/2022,246,4,3,2,125.1431497
cattle,cattle_1,2022,9,3,9/3/2022,246,4,4,2,125.1431497
cattle,cattle_1,2022,9,3,9/3/2022,246,4,5,5,185.752917
cattle,cattle_1,2022,9,3,9/3/2022,246,4,6,6,205.9561728
cattle,cattle_1,2022,9,3,9/3/2022,246,4,7,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,4,8,8,246.3626844
cattle,cattle_1,2022,9,3,9/3/2022,246,4,9,9,266.5659402
cattle,cattle_1,2022,9,3,9/3/2022,246,4,10,3,145.3464055
cattle,cattle_1,2022,9,3,9/3/2022,246,4,11,7,226.1594286
cattle,cattle_1,2022,9,3,9/3/2022,246,4,12,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,4,13,6,205.9561728
cattle,cattle_1,2022,9,3,9/3/2022,246,4,14,5,185.752917
cattle,cattle_1,2022,9,3,9/3/2022,246,4,15,9,266.5659402
cattle,cattle_1,2022,9,3,9/3/2022,246,4,16,3,145.3464055
cattle,cattle_1,2022,9,3,9/3/2022,246,4,17,2,125.1431497
cattle,cattle_1,2022,9,3,9/3/2022,246,4,18,1,104.9398939
cattle,cattle_1,2022,9,3,9/3/2022,246,4,19,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,4,20,5,185.752917
cattle,cattle_1,2022,9,3,9/3/2022,246,4,21,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,4,22,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,4,23,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,4,24,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,4,25,3,145.3464055
cattle,cattle_1,2022,9,3,9/3/2022,246,4,26,5,185.752917
cattle,cattle_1,2022,9,3,9/3/2022,246,4,27,6,205.9561728
cattle,cattle_1,2022,9,3,9/3/2022,246,4,28,5,185.752917
cattle,cattle_1,2022,9,3,9/3/2022,246,4,29,8,246.3626844
cattle,cattle_1,2022,9,3,9/3/2022,246,4,30,6,205.9561728
cattle,cattle_1,2022,9,3,9/3/2022,246,9,1,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,9,2,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,9,3,3,145.3464055
cattle,cattle_1,2022,9,3,9/3/2022,246,9,4,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,9,5,5,185.752917
cattle,cattle_1,2022,9,3,9/3/2022,246,9,6,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,9,7,2,125.1431497
cattle,cattle_1,2022,9,3,9/3/2022,246,9,8,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,9,9,3,145.3464055
cattle,cattle_1,2022,9,3,9/3/2022,246,9,10,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,9,11,5,185.752917
cattle,cattle_1,2022,9,3,9/3/2022,246,9,12,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,9,13,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,9,14,6,205.9561728
cattle,cattle_1,2022,9,3,9/3/2022,246,9,15,5,185.752917
cattle,cattle_1,2022,9,3,9/3/2022,246,9,16,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,9,17,3,145.3464055
cattle,cattle_1,2022,9,3,9/3/2022,246,9,18,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,9,19,2,125.1431497
cattle,cattle_1,2022,9,3,9/3/2022,246,9,20,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,9,21,2,125.1431497
cattle,cattle_1,2022,9,3,9/3/2022,246,9,22,3,145.3464055
cattle,cattle_1,2022,9,3,9/3/2022,246,9,23,3,145.3464055
cattle,cattle_1,2022,9,3,9/3/2022,246,9,24,2,125.1431497
cattle,cattle_1,2022,9,3,9/3/2022,246,9,25,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,9,26,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,9,27,3,145.3464055
cattle,cattle_1,2022,9,3,9/3/2022,246,9,28,3,145.3464055
cattle,cattle_1,2022,9,3,9/3/2022,246,9,29,4,165.5496613
cattle,cattle_1,2022,9,3,9/3/2022,246,9,30,4,165.5496613
cattle,cattle_2,2022,9,2,9/2/2022,245,4,1,7,226.1594286
cattle,cattle_2,2022,9,2,9/2/2022,245,4,2,12,327.1757075
cattle,cattle_2,2022,9,2,9/2/2022,245,4,3,10,286.769196
cattle,cattle_2,2022,9,2,9/2/2022,245,4,4,5,185.752917
cattle,cattle_2,2022,9,2,9/2/2022,245,4,5,7,226.1594286
cattle,cattle_2,2022,9,2,9/2/2022,245,4,6,8,246.3626844
cattle,cattle_2,2022,9,2,9/2/2022,245,4,7,5,185.752917
cattle,cattle_2,2022,9,2,9/2/2022,245,4,8,15,387.7854749
cattle,cattle_2,2022,9,2,9/2/2022,245,4,9,14,367.5822191
cattle,cattle_2,2022,9,2,9/2/2022,245,4,10,10,286.769196
cattle,cattle_2,2022,9,2,9/2/2022,245,4,11,6,205.9561728
cattle,cattle_2,2022,9,2,9/2/2022,245,4,12,6,205.9561728
cattle,cattle_2,2022,9,2,9/2/2022,245,4,13,6,205.9561728
cattle,cattle_2,2022,9,2,9/2/2022,245,4,14,8,246.3626844
cattle,cattle_2,2022,9,2,9/2/2022,245,4,15,7,226.1594286
cattle,cattle_2,2022,9,2,9/2/2022,245,4,16,7,226.1594286
cattle,cattle_2,2022,9,2,9/2/2022,245,4,17,3,145.3464055
cattle,cattle_2,2022,9,2,9/2/2022,245,4,18,5,185.752917
cattle,cattle_2,2022,9,2,9/2/2022,245,4,19,5,185.752917
cattle,cattle_2,2022,9,2,9/2/2022,245,4,20,11,306.9724517
cattle,cattle_2,2022,9,2,9/2/2022,245,4,21,5,185.752917
cattle,cattle_2,2022,9,2,9/2/2022,245,4,22,12,327.1757075
cattle,cattle_2,2022,9,2,9/2/2022,245,4,23,3,145.3464055
cattle,cattle_2,2022,9,2,9/2/2022,245,4,24,5,185.752917
cattle,cattle_2,2022,9,2,9/2/2022,245,4,25,9,266.5659402
cattle,cattle_2,2022,9,2,9/2/2022,245,4,26,9,266.5659402
cattle,cattle_2,2022,9,2,9/2/2022,245,4,27,9,266.5659402
cattle,cattle_2,2022,9,2,9/2/2022,245,4,28,3,145.3464055
cattle,cattle_2,2022,9,2,9/2/2022,245,4,29,7,226.1594286
cattle,cattle_2,2022,9,2,9/2/2022,245,4,30,3,145.3464055
cattle,cattle_2,2022,9,2,9/2/2022,245,9,1,5,185.752917
cattle,cattle_2,2022,9,2,9/2/2022,245,9,2,5,185.752917
cattle,cattle_2,2022,9,2,9/2/2022,245,9,3,4,165.5496613
cattle,cattle_2,2022,9,2,9/2/2022,245,9,4,6,205.9561728
cattle,cattle_2,2022,9,2,9/2/2022,245,9,5,4,165.5496613
cattle,cattle_2,2022,9,2,9/2/2022,245,9,6,6,205.9561728
cattle,cattle_2,2022,9,2,9/2/2022,245,9,7,6,205.9561728
cattle,cattle_2,2022,9,2,9/2/2022,245,9,8,7,226.1594286
cattle,cattle_2,2022,9,2,9/2/2022,245,9,9,7,226.1594286
cattle,cattle_2,2022,9,2,9/2/2022,245,9,10,6,205.9561728
cattle,cattle_2,2022,9,2,9/2/2022,245,9,11,5,185.752917
cattle,cattle_2,2022,9,2,9/2/2022,245,9,12,6,205.9561728
cattle,cattle_2,2022,9,2,9/2/2022,245,9,13,9,266.5659402
cattle,cattle_2,2022,9,2,9/2/2022,245,9,14,6,205.9561728
cattle,cattle_2,2022,9,2,9/2/2022,245,9,15,3,145.3464055
cattle,cattle_2,2022,9,2,9/2/2022,245,9,16,5,185.752917
cattle,cattle_2,2022,9,2,9/2/2022,245,9,17,5,185.752917
cattle,cattle_2,2022,9,2,9/2/2022,245,9,18,9,266.5659402
cattle,cattle_2,2022,9,2,9/2/2022,245,9,19,5,185.752917
cattle,cattle_2,2022,9,2,9/2/2022,245,9,20,7,226.1594286
cattle,cattle_2,2022,9,2,9/2/2022,245,9,21,6,205.9561728
cattle,cattle_2,2022,9,2,9/2/2022,245,9,22,6,205.9561728
cattle,cattle_2,2022,9,2,9/2/2022,245,9,23,7,226.1594286
cattle,cattle_2,2022,9,2,9/2/2022,245,9,24,8,246.3626844
cattle,cattle_2,2022,9,2,9/2/2022,245,9,25,4,165.5496613
cattle,cattle_2,2022,9,2,9/2/2022,245,9,26,5,185.752917
cattle,cattle_2,2022,9,2,9/2/2022,245,9,27,10,286.769196
cattle,cattle_2,2022,9,2,9/2/2022,245,9,28,7,226.1594286
cattle,cattle_2,2022,9,2,9/2/2022,245,9,29,8,246.3626844
cattle,cattle_2,2022,9,2,9/2/2022,245,9,30,6,205.9561728
cattle,cattle_3,2022,9,1,9/1/2022,244,4,1,5,185.752917
cattle,cattle_3,2022,9,1,9/1/2022,244,4,2,2,125.1431497
cattle,cattle_3,2022,9,1,9/1/2022,244,4,3,5,185.752917
cattle,cattle_3,2022,9,1,9/1/2022,244,4,4,4,165.5496613
cattle,cattle_3,2022,9,1,9/1/2022,244,4,5,4,165.5496613
cattle,cattle_3,2022,9,1,9/1/2022,244,4,6,5,185.752917
cattle,cattle_3,2022,9,1,9/1/2022,244,4,7,1,104.9398939
cattle,cattle_3,2022,9,1,9/1/2022,244,4,8,1,104.9398939
cattle,cattle_3,2022,9,1,9/1/2022,244,4,9,5,185.752917
cattle,cattle_3,2022,9,1,9/1/2022,244,4,10,2,125.1431497
cattle,cattle_3,2022,9,1,9/1/2022,244,4,11,3,145.3464055
cattle,cattle_3,2022,9,1,9/1/2022,244,4,12,1,104.9398939
cattle,cattle_3,2022,9,1,9/1/2022,244,4,13,5,185.752917
cattle,cattle_3,2022,9,1,9/1/2022,244,4,14,1,104.9398939
cattle,cattle_3,2022,9,1,9/1/2022,244,4,15,2,125.1431497
cattle,cattle_3,2022,9,1,9/1/2022,244,4,16,3,145.3464055
cattle,cattle_3,2022,9,1,9/1/2022,244,4,17,2,125.1431497
cattle,cattle_3,2022,9,1,9/1/2022,244,4,18,4,165.5496613
cattle,cattle_3,2022,9,1,9/1/2022,244,4,19,3,145.3464055
cattle,cattle_3,2022,9,1,9/1/2022,244,4,20,4,165.5496613
cattle,cattle_3,2022,9,1,9/1/2022,244,4,21,3,145.3464055
cattle,cattle_3,2022,9,1,9/1/2022,244,4,22,1,104.9398939
cattle,cattle_3,2022,9,1,9/1/2022,244,4,23,2,125.1431497
cattle,cattle_3,2022,9,1,9/1/2022,244,4,24,3,145.3464055
cattle,cattle_3,2022,9,1,9/1/2022,244,4,25,10,286.769196
cattle,cattle_3,2022,9,1,9/1/2022,244,4,26,3,145.3464055
cattle,cattle_3,2022,9,1,9/1/2022,244,4,27,2,125.1431497
cattle,cattle_3,2022,9,1,9/1/2022,244,4,28,3,145.3464055
cattle,cattle_3,2022,9,1,9/1/2022,244,4,29,1,104.9398939
cattle,cattle_3,2022,9,1,9/1/2022,244,4,30,3,145.3464055
cattle,cattle_3,2022,9,1,9/1/2022,244,9,1,3,145.3464055
cattle,cattle_3,2022,9,1,9/1/2022,244,9,2,5,185.752917
cattle,cattle_3,2022,9,1,9/1/2022,244,9,3,1,104.9398939
cattle,cattle_3,2022,9,1,9/1/2022,244,9,4,3,145.3464055
cattle,cattle_3,2022,9,1,9/1/2022,244,9,5,2,125.1431497
cattle,cattle_3,2022,9,1,9/1/2022,244,9,6,4,165.5496613
cattle,cattle_3,2022,9,1,9/1/2022,244,9,7,5,185.752917
cattle,cattle_3,2022,9,1,9/1/2022,244,9,8,4,165.5496613
cattle,cattle_3,2022,9,1,9/1/2022,244,9,9,3,145.3464055
cattle,cattle_3,2022,9,1,9/1/2022,244,9,10,1,104.9398939
cattle,cattle_3,2022,9,1,9/1/2022,244,9,11,4,165.5496613
cattle,cattle_3,2022,9,1,9/1/2022,244,9,12,3,145.3464055
cattle,cattle_3,2022,9,1,9/1/2022,244,9,13,3,145.3464055
cattle,cattle_3,2022,9,1,9/1/2022,244,9,14,6,205.9561728
cattle,cattle_3,2022,9,1,9/1/2022,244,9,15,3,145.3464055
cattle,cattle_3,2022,9,1,9/1/2022,244,9,16,5,185.752917
cattle,cattle_3,2022,9,1,9/1/2022,244,9,17,1,104.9398939
cattle,cattle_3,2022,9,1,9/1/2022,244,9,18,2,125.1431497
cattle,cattle_3,2022,9,1,9/1/2022,244,9,19,1,104.9398939
cattle,cattle_3,2022,9,1,9/1/2022,244,9,20,2,125.1431497
cattle,cattle_3,2022,9,1,9/1/2022,244,9,21,2,125.1431497
cattle,cattle_3,2022,9,1,9/1/2022,244,9,22,2,125.1431497
cattle,cattle_3,2022,9,1,9/1/2022,244,9,23,4,165.5496613
cattle,cattle_3,2022,9,1,9/1/2022,244,9,24,2,125.1431497
cattle,cattle_3,2022,9,1,9/1/2022,244,9,25,2,125.1431497
cattle,cattle_3,2022,9,1,9/1/2022,244,9,26,1,104.9398939
cattle,cattle_3,2022,9,1,9/1/2022,244,9,27,2,125.1431497
cattle,cattle_3,2022,9,1,9/1/2022,244,9,28,3,145.3464055
cattle,cattle_3,2022,9,1,9/1/2022,244,9,29,1,104.9398939
cattle,cattle_3,2022,9,1,9/1/2022,244,9,30,3,145.3464055
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,1,1,104.9398939
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,2,1,104.9398939
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,3,1,104.9398939
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,4,1,104.9398939
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,5,1,104.9398939
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,6,30,690.8343117
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,7,3,145.3464055
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,8,2,125.1431497
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,9,2,125.1431497
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,10,3,145.3464055
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,11,1,104.9398939
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,12,1,104.9398939
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,13,1,104.9398939
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,14,1,104.9398939
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,15,1,104.9398939
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,16,1,104.9398939
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,17,1,104.9398939
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,18,2,125.1431497
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,19,3,145.3464055
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,20,1,104.9398939
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,21,2,125.1431497
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,22,1,104.9398939
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,23,1,104.9398939
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,24,1,104.9398939
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,25,0,84.73663812
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,26,0,84.73663812
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,27,0,84.73663812
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,28,1,104.9398939
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,29,0,84.73663812
trtpd,trtpd_1,2022,9,3,9/3/2022,246,4,30,0,84.73663812
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,1,4,165.5496613
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,2,5,185.752917
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,3,3,145.3464055
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,4,4,165.5496613
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,5,3,145.3464055
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,6,4,165.5496613
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,7,3,145.3464055
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,8,4,165.5496613
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,9,3,145.3464055
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,10,5,185.752917
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,11,4,165.5496613
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,12,4,165.5496613
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,13,6,205.9561728
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,14,6,205.9561728
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,15,5,185.752917
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,16,4,165.5496613
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,17,4,165.5496613
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,18,3,145.3464055
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,19,5,185.752917
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,20,4,165.5496613
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,21,2,125.1431497
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,22,4,165.5496613
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,23,4,165.5496613
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,24,3,145.3464055
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,25,4,165.5496613
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,26,2,125.1431497
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,27,4,165.5496613
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,28,4,165.5496613
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,29,3,145.3464055
trtpd,trtpd_1,2022,9,3,9/3/2022,246,9,30,4,165.5496613
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,1,25,589.8180327
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,2,9,266.5659402
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,3,1,104.9398939
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,4,3,145.3464055
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,5,5,185.752917
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,6,4,165.5496613
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,7,3,145.3464055
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,8,1,104.9398939
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,9,2,125.1431497
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,10,1,104.9398939
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,11,1,104.9398939
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,12,2,125.1431497
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,13,3,145.3464055
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,14,3,145.3464055
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,15,3,145.3464055
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,16,2,125.1431497
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,17,2,125.1431497
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,18,3,145.3464055
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,19,2,125.1431497
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,20,3,145.3464055
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,21,10,286.769196
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,22,6,205.9561728
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,23,6,205.9561728
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,24,3,145.3464055
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,25,11,306.9724517
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,26,1,104.9398939
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,27,9,266.5659402
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,28,32,731.2408232
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,29,4,165.5496613
trtpd,trtpd_2,2022,9,3,9/3/2022,246,4,30,1,104.9398939
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,1,11,306.9724517
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,2,35,791.8505906
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,3,1,104.9398939
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,4,4,165.5496613
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,5,1,104.9398939
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,6,8,246.3626844
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,7,11,306.9724517
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,8,6,205.9561728
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,9,4,165.5496613
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,10,3,145.3464055
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,11,4,165.5496613
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,12,9,266.5659402
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,13,1,104.9398939
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,14,1,104.9398939
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,15,5,185.752917
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,16,1,104.9398939
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,17,1,104.9398939
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,18,1,104.9398939
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,19,5,185.752917
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,20,5,185.752917
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,21,2,125.1431497
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,22,3,145.3464055
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,23,2,125.1431497
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,24,2,125.1431497
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,25,2,125.1431497
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,26,19,468.598498
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,27,4,165.5496613
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,28,3,145.3464055
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,29,7,226.1594286
trtpd,trtpd_2,2022,9,3,9/3/2022,246,9,30,2,125.1431497
trtpd,trtpd_3,2022,9,4,9/4/2022,247,4,1,3,145.3464055
trtpd,trtpd_3,2022,9,4,9/4/2022,247,4,2,3,145.3464055
trtpd,trtpd_3,2022,9,4,9/4/2022,247,4,3,4,165.5496613
trtpd,trtpd_3,2022,9,4,9/4/2022,247,4,4,3,145.3464055
trtpd,trtpd_3,2022,9,4,9/4/2022,247,4,5,4,165.5496613
trtpd,trtpd_3,2022,9,4,9/4/2022,247,4,6,5,185.752917
trtpd,trtpd_3,2022,9,4,9/4/2022,247,4,7,5,185.752917
trtpd,trtpd_3,2022,9,4,9/4/2022,247,4,8,9,266.5659402
trtpd,trtpd_3,2022,9,4,9/4/2022,247,4,9,8,246.3626844
